,ID,ORIGINE,T_COMMERCE,DATE_CREATION,CIVIQUE,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENTATION,ADRESSE,SUITE,CODE_POST,ETAGE,NOM_CENTRE,NOM_ETAB_2023,ID_USAGE1,USAGE1,ID_USAGE2,USAGE2,ID_USAGE3,USAGE3,SCIAN,SITEWEB,ACCES_MOBILITE_REDUITE,VACANT_A_LOUER,A_LOUER_CONTACT,A_LOUER_TELEPHONE,ARRONDISSEMENT,QUARTIER,SDC_NOM,SECTEUR_PME,ENFANT,MULTIUSAGE,MULTIOCCUPANT,COORDY,COORDX,LAT,LONG
28113,CC41-32,CC,Centre commercial,2023/08/28,269,boulevard,,St-Jean,,269 boulevard St-Jean ,,H9R3J1,RC,Plaza Pointe-Claire,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Non,Non,5033981.58,280239.3,45.44534308956127,-73.8139732789162
28163,CC42-06,CC,Centre commercial,2023/08/28,44,boulevard,,St-Charles,,44 boulevard St-Charles ,1,H9W0A1,RC,Centre commercial Beaconsfield,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Beaconsfield,Beaconsfield,,West-Island,Non,Non,Non,5032562.82,277536.12,45.43247635572399,-73.84845019385665
28212,CC44-10,CC,Centre commercial,2023/08/28,90,rue,,Morgan,,90 rue Morgan ,,H9X2E8,RC,Plaza Baie D'Urfé,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Baie-D'Urfé,Baie-D'Urfé,,West-Island,Non,Non,Non,5030912.05,272096.19,45.41738895701096,-73.91786445354106
28272,CC46-22,CC,Centre commercial,2023/08/28,740,boulevard,de la,Côte-Vertu,,740 boulevard de la Côte-Vertu ,180,H4L5C8,RC,Village Montpellier,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.jeancoutu.com/localisateur-succursale/saint-laurent-740-boulevard-de-la-cote-vertu-h4l-5c8/170/,Accès au niveau du sol,Non,,,Saint-Laurent,Chameran/Montpellier,,Centre-Ouest,Non,Non,Non,5042265.88,291184.5,45.52018761839504,-73.67428587239192
28298,CC47-09,CC,Centre commercial,2023/08/28,7155,chemin,,Côte St-Luc,,7155 chemin Côte St-Luc ,,H4V1J2,RC,Centre Commercial Côte St-Luc,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,www.jeancoutu.com,Accès au niveau du sol,Non,,,Côte-Saint-Luc,Côte-Saint-Luc,,Centre-Ouest,Non,Non,Non,5036207.69,292641.81,45.46570045145924,-73.65548165365682
28323,CC48-09,CC,Centre commercial,2023/08/28,6425,boulevard,,Léger,,6425 boulevard Léger ,,H1G6J7,RC,Mail Léger,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Montréal-Nord,Est,,Est-de-l'Île,Non,Non,Non,5053767.75,295165.86,45.62375130407714,-73.62354957119511
28365,CC53-14,CC,Centre commercial,2023/08/28,3575,avenue,du,Parc,,3575 avenue du Parc ,,H2X3P7,RC,Les Galeries du Parc,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Le Plateau-Mont-Royal,Milton-Parc,,Centre-Ville,Non,Non,Non,5041177.25,298960.32,45.510500184371686,-73.57473910911439
28440,CC62-65,CC,Centre commercial,2023/08/28,1500,avenue,,Atwater,,1500 avenue Atwater ,G19,H3Z1X5,RC,Complexe Alexis Nihon,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.pharmaprix.ca/fr/home,Accès au niveau du sol,Non,,,Westmount,Westmount,,Centre-Ville,Non,Non,Non,5038802.01,298087.98,45.48911891057514,-73.58587102284476
28501,CC84-23,CC,Centre commercial,2023/08/28,7600,boulevard,,Viau,,7600 boulevard Viau ,,H1S2P3,RC,Place Viau,ACCÈS PHARMA - PHARMACIE R. ZOMPARELLI & J. DORCÉLUS,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Saint-Léonard,Port-Maurice,,Est-de-l'Île,Non,Non,Non,5048371.04,297468.63,45.57521838660848,-73.5939378472071
28524,CC85-02,CC,Centre commercial,2023/08/28,5600,boulevard,,Henri-Bourassa,E,5600 boulevard Henri-Bourassa E,5634,H1G2T2,RC,Mail 5600,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Montréal-Nord,Centre,,Est-de-l'Île,Non,Non,Non,5051724.99,295396.11,45.6053732238665,-73.62055746152808
28659,CC58-14,CC,Centre commercial,2023/08/28,1001,boulevard,,Robert-Bourassa,,1001 boulevard Robert-Bourassa ,C-09,H3B4L5,RC,Galeries des Tours,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5040176.31,299784.75,45.50149972075436,-73.56417762244116
28798,CC55-29,CC,Centre commercial,2023/08/28,845,rue,,Sainte-Catherine,E,845 rue Sainte-Catherine E,M25Z,H2L2E4,RC,Place Dupuis,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Village Montréal,Centre-Ville,Non,Non,Non,5041818.06,300172.59,45.5162755536974,-73.55923023746436
28972,CC50-16,CC,Centre commercial,2023/08/28,150,rue,,Sainte-Catherine,O,150 rue Sainte-Catherine O,219,H2X3Y2,RC,Complexe Desjardins,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5040836.55,299766.42,45.50744070811171,-73.56441895266967
29188,CC56-15,CC,Centre commercial,2023/08/28,705,rue,,Sainte-Catherine,O,705 rue Sainte-Catherine O,2600,H3A3E6,RC,Centre Eaton de Montréal,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.jeancoutu.com/,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5040361.35,299225.28,45.50316054284485,-73.5713388138403
29240,CC68-18,CC,Centre commercial,2023/08/28,895,rue,,De La Gauchetière,O,895 rue De La Gauchetière O,90-335,H3B 4G1,RC,Gare Centrale,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5040065.96,299540.31,45.50050494390295,-73.56730434193557
29266,CC52-21,CC,Centre commercial,2023/08/28,1,,,Place Ville-Marie,,1  Place Ville-Marie ,11230,H3B0E9,RC,Galerie Place Ville Marie,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5040186.57,299435.52,45.50158944641834,-73.56864655078881
29509,CC92-2,CC,Marché public,2023/08/28,11788,boulevard,,De Salaberry,,11788 boulevard De Salaberry ,,H9B2R8,RC,Marché de l'Ouest,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Non,Non,5038336.406541921,281139.33492538065,45.484560460401326,-73.80267747590118
